html_url,name,url,login,created_at,stars,f0_
https://github.com/facebook/create-react-app/issues/6191,facebook/create-react-app,https://api.github.com/repos/facebook/create-react-app,vijayst,2019-01-13 14:16:49 UTC,44869,2
https://github.com/facebook/create-react-app/issues/6192,facebook/create-react-app,https://api.github.com/repos/facebook/create-react-app,markerikson,2019-01-13 17:40:44 UTC,44869,2
https://github.com/facebook/create-react-app/issues/6189,facebook/create-react-app,https://api.github.com/repos/facebook/create-react-app,xiaoxiangmoe,2019-01-13 09:42:56 UTC,44869,2
https://github.com/facebook/create-react-app/issues/6188,facebook/create-react-app,https://api.github.com/repos/facebook/create-react-app,NikoMontana,2019-01-13 03:39:49 UTC,44869,2
https://github.com/nodejs/node/issues/25476,nodejs/node,https://api.github.com/repos/nodejs/node,martinheidegger,2019-01-13 16:16:50 UTC,42266,3
https://github.com/nodejs/node/issues/25469,nodejs/node,https://api.github.com/repos/nodejs/node,cdaringe,2019-01-13 00:43:19 UTC,42266,3
https://github.com/nodejs/node/issues/25470,nodejs/node,https://api.github.com/repos/nodejs/node,FbN,2019-01-13 10:58:04 UTC,42266,3
https://github.com/nodejs/node/issues/25478,nodejs/node,https://api.github.com/repos/nodejs/node,joyeecheung,2019-01-13 19:00:26 UTC,42266,3
https://github.com/kamranahmedse/developer-roadmap/issues/544,kamranahmedse/developer-roadmap,https://api.github.com/repos/kamranahmedse/developer-roadmap,MHM5000,2019-01-13 16:13:45 UTC,42070,1
https://github.com/atom/atom/issues/18685,atom/atom,https://api.github.com/repos/atom/atom,trusktr,2019-01-13 00:33:47 UTC,37403,1
https://github.com/atom/atom/issues/18686,atom/atom,https://api.github.com/repos/atom/atom,MilkBomb11,2019-01-13 02:37:07 UTC,37403,1
https://github.com/webpack/webpack/issues/8618,webpack/webpack,https://api.github.com/repos/webpack/webpack,Kittinutz,2019-01-13 10:51:06 UTC,36266,1
https://github.com/nvbn/thefuck/issues/875,nvbn/thefuck,https://api.github.com/repos/nvbn/thefuck,alexclst,2019-01-13 18:45:05 UTC,35840,1
https://github.com/golang/go/issues/29716,golang/go,https://api.github.com/repos/golang/go,CAFxX,2019-01-13 09:37:31 UTC,35817,1
https://github.com/golang/go/issues/29722,golang/go,https://api.github.com/repos/golang/go,0intro,2019-01-13 20:54:53 UTC,35817,1
https://github.com/golang/go/issues/29715,golang/go,https://api.github.com/repos/golang/go,kolbycrouch,2019-01-13 07:37:05 UTC,35817,1
https://github.com/golang/go/issues/29721,golang/go,https://api.github.com/repos/golang/go,Sherifabdlnaby,2019-01-13 19:12:04 UTC,35817,1
https://github.com/golang/go/issues/29717,golang/go,https://api.github.com/repos/golang/go,eternal-flame-AD,2019-01-13 10:00:43 UTC,35817,1
https://github.com/golang/go/issues/29714,golang/go,https://api.github.com/repos/golang/go,networkimprov,2019-01-13 03:30:36 UTC,35817,1
https://github.com/golang/go/issues/29719,golang/go,https://api.github.com/repos/golang/go,greenpau,2019-01-13 17:47:19 UTC,35817,1
https://github.com/golang/go/issues/29720,golang/go,https://api.github.com/repos/golang/go,maja42,2019-01-13 18:12:06 UTC,35817,1
https://github.com/angular/angular/issues/28110,angular/angular,https://api.github.com/repos/angular/angular,stefanocke,2019-01-13 11:15:53 UTC,35430,1
https://github.com/angular/angular/issues/28107,angular/angular,https://api.github.com/repos/angular/angular,maximedupre,2019-01-13 03:15:00 UTC,35430,1
https://github.com/angular/angular/issues/28114,angular/angular,https://api.github.com/repos/angular/angular,IgorMinar,2019-01-13 15:45:19 UTC,35430,1
https://github.com/angular/angular/issues/28109,angular/angular,https://api.github.com/repos/angular/angular,hanct,2019-01-13 05:13:08 UTC,35430,1
https://github.com/moby/moby/issues/38550,moby/moby,https://api.github.com/repos/moby/moby,mickael-carl,2019-01-13 17:58:24 UTC,33787,2
https://github.com/moby/moby/issues/38549,moby/moby,https://api.github.com/repos/moby/moby,jstangroome,2019-01-13 03:44:50 UTC,33787,2
https://github.com/FortAwesome/Font-Awesome/issues/14496,FortAwesome/Font-Awesome,https://api.github.com/repos/FortAwesome/Font-Awesome,storesbuzz,2019-01-13 14:41:26 UTC,31478,1
https://github.com/FortAwesome/Font-Awesome/issues/14495,FortAwesome/Font-Awesome,https://api.github.com/repos/FortAwesome/Font-Awesome,giflw,2019-01-13 01:52:16 UTC,31478,1
https://github.com/Dogfalo/materialize/issues/6263,Dogfalo/materialize,https://api.github.com/repos/Dogfalo/materialize,xzeion,2019-01-13 16:00:11 UTC,31138,1
https://github.com/mui-org/material-ui/issues/14174,mui-org/material-ui,https://api.github.com/repos/mui-org/material-ui,bennyn,2019-01-13 23:11:09 UTC,29927,2
https://github.com/Microsoft/TypeScript/issues/29399,Microsoft/TypeScript,https://api.github.com/repos/Microsoft/TypeScript,ChuckJonas,2019-01-13 22:48:26 UTC,29847,1
https://github.com/Microsoft/TypeScript/issues/29398,Microsoft/TypeScript,https://api.github.com/repos/Microsoft/TypeScript,doberkofler,2019-01-13 21:41:29 UTC,29847,1
https://github.com/Microsoft/TypeScript/issues/29393,Microsoft/TypeScript,https://api.github.com/repos/Microsoft/TypeScript,phiresky,2019-01-13 13:15:31 UTC,29847,1
https://github.com/Microsoft/TypeScript/issues/29392,Microsoft/TypeScript,https://api.github.com/repos/Microsoft/TypeScript,brandonbloom,2019-01-13 01:37:03 UTC,29847,1
https://github.com/iluwatar/java-design-patterns/issues/838,iluwatar/java-design-patterns,https://api.github.com/repos/iluwatar/java-design-patterns,iluwatar,2019-01-13 18:03:44 UTC,29077,1
https://github.com/kubernetes/kubernetes/issues/72871,kubernetes/kubernetes,https://api.github.com/repos/kubernetes/kubernetes,paralika,2019-01-13 11:54:53 UTC,28540,2
https://github.com/rg3/youtube-dl/issues/18842,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,cafecafe,2019-01-13 17:17:51 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18839,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,newusernew,2019-01-13 09:17:37 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18836,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,captbanana,2019-01-13 02:09:38 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18835,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,metulburr,2019-01-13 01:09:34 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18840,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,zoqaeski,2019-01-13 10:44:48 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18845,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,raketenjonny1337,2019-01-13 23:57:19 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18841,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,jgrg,2019-01-13 12:51:33 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18844,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,leewdch,2019-01-13 23:39:28 UTC,28453,1
https://github.com/rg3/youtube-dl/issues/18838,rg3/youtube-dl,https://api.github.com/repos/rg3/youtube-dl,Ryujin,2019-01-13 04:37:13 UTC,28453,1
https://github.com/netdata/netdata/issues/5159,netdata/netdata,https://api.github.com/repos/netdata/netdata,paulfantom,2019-01-13 03:02:50 UTC,28284,2
https://github.com/netdata/netdata/issues/5160,netdata/netdata,https://api.github.com/repos/netdata/netdata,ch3p4ll3,2019-01-13 13:06:13 UTC,28284,2
https://github.com/netdata/netdata/issues/5161,netdata/netdata,https://api.github.com/repos/netdata/netdata,paulfantom,2019-01-13 16:00:27 UTC,28284,2
https://github.com/mrdoob/three.js/issues/15570,mrdoob/three.js,https://api.github.com/repos/mrdoob/three.js,shengchiliu,2019-01-13 00:17:57 UTC,28068,1
https://github.com/GoogleChrome/puppeteer/issues/3763,GoogleChrome/puppeteer,https://api.github.com/repos/GoogleChrome/puppeteer,fakiolinho,2019-01-13 18:13:35 UTC,26695,1
https://github.com/GoogleChrome/puppeteer/issues/3762,GoogleChrome/puppeteer,https://api.github.com/repos/GoogleChrome/puppeteer,fran0254,2019-01-13 08:39:31 UTC,26695,1
https://github.com/keras-team/keras/issues/12033,keras-team/keras,https://api.github.com/repos/keras-team/keras,deFang,2019-01-13 16:39:45 UTC,26609,2
https://github.com/keras-team/keras/issues/12032,keras-team/keras,https://api.github.com/repos/keras-team/keras,PhilipMay,2019-01-13 11:37:40 UTC,26609,2
https://github.com/babel/babel/issues/9325,babel/babel,https://api.github.com/repos/babel/babel,armano2,2019-01-13 00:13:56 UTC,25861,3
https://github.com/babel/babel/issues/9327,babel/babel,https://api.github.com/repos/babel/babel,mischnic,2019-01-13 11:34:41 UTC,25861,3
https://github.com/jgthms/bulma/issues/2313,jgthms/bulma,https://api.github.com/repos/jgthms/bulma,StanBarrows,2019-01-13 14:21:45 UTC,25540,1
https://github.com/ant-design/ant-design/issues/14310,ant-design/ant-design,https://api.github.com/repos/ant-design/ant-design,yaznayka,2019-01-13 13:42:58 UTC,25158,3
https://github.com/ant-design/ant-design/issues/14306,ant-design/ant-design,https://api.github.com/repos/ant-design/ant-design,SolidZORO,2019-01-13 07:57:07 UTC,25158,3
https://github.com/ant-design/ant-design/issues/14308,ant-design/ant-design,https://api.github.com/repos/ant-design/ant-design,chunlea,2019-01-13 12:43:53 UTC,25158,3
https://github.com/ElemeFE/element/issues/14064,ElemeFE/element,https://api.github.com/repos/ElemeFE/element,mashuangwei,2019-01-13 14:20:03 UTC,24162,1
https://github.com/rails/rails/issues/34929,rails/rails,https://api.github.com/repos/rails/rails,smndiaye,2019-01-13 10:16:21 UTC,24080,1
https://github.com/ionic-team/ionic/issues/17087,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,simonhaenisch,2019-01-13 22:55:34 UTC,23578,2
https://github.com/ionic-team/ionic/issues/17077,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,uncvrd,2019-01-13 03:12:55 UTC,23578,2
https://github.com/ionic-team/ionic/issues/17082,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,shaun37blaze,2019-01-13 16:03:11 UTC,23578,2
https://github.com/ionic-team/ionic/issues/17083,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,pioneersingh321,2019-01-13 16:37:02 UTC,23578,2
https://github.com/ionic-team/ionic/issues/17081,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,Aravin,2019-01-13 15:10:39 UTC,23578,2
https://github.com/ionic-team/ionic/issues/17086,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,moose4lord,2019-01-13 19:51:00 UTC,23578,2
https://github.com/ionic-team/ionic/issues/17088,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,simonhaenisch,2019-01-13 23:49:03 UTC,23578,2
https://github.com/ionic-team/ionic/issues/17084,ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,lampi87,2019-01-13 16:50:38 UTC,23578,2
https://github.com/protocolbuffers/protobuf/issues/5574,protocolbuffers/protobuf,https://api.github.com/repos/protocolbuffers/protobuf,Bizarrus,2019-01-13 16:43:44 UTC,23519,1
https://github.com/elastic/elasticsearch/issues/37392,elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,hydrogen666,2019-01-13 06:44:20 UTC,23071,2
https://github.com/zeit/next.js/issues/6043,zeit/next.js,https://api.github.com/repos/zeit/next.js,Siddharth2212,2019-01-13 16:13:40 UTC,23055,1
https://github.com/scikit-learn/scikit-learn/issues/12971,scikit-learn/scikit-learn,https://api.github.com/repos/scikit-learn/scikit-learn,AMHZR,2019-01-13 07:48:17 UTC,22961,1
https://github.com/scikit-learn/scikit-learn/issues/12972,scikit-learn/scikit-learn,https://api.github.com/repos/scikit-learn/scikit-learn,luk-f-a,2019-01-13 15:50:01 UTC,22961,1
https://github.com/scikit-learn/scikit-learn/issues/12976,scikit-learn/scikit-learn,https://api.github.com/repos/scikit-learn/scikit-learn,gsanroma,2019-01-13 21:43:33 UTC,22961,1
https://github.com/scikit-learn/scikit-learn/issues/12975,scikit-learn/scikit-learn,https://api.github.com/repos/scikit-learn/scikit-learn,xiaobena,2019-01-13 19:52:46 UTC,22961,1
https://github.com/apache/incubator-echarts/issues/9745,apache/incubator-echarts,https://api.github.com/repos/apache/incubator-echarts,zhans1099,2019-01-13 12:34:28 UTC,22934,1
https://github.com/serverless/serverless/issues/5693,serverless/serverless,https://api.github.com/repos/serverless/serverless,ceefour,2019-01-13 08:55:05 UTC,22623,4
https://github.com/XX-net/XX-Net/issues/12070,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,k881229,2019-01-13 12:55:44 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12064,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,jazz19890201,2019-01-13 02:54:51 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12071,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,imudie123,2019-01-13 13:40:30 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12073,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,CompleX0321,2019-01-13 17:15:00 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12066,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,ZOOWRIA,2019-01-13 07:04:27 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12072,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,imudie123,2019-01-13 14:18:08 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12068,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,imudie123,2019-01-13 12:39:00 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12067,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,imudie123,2019-01-13 12:02:10 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12065,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,steven-pan,2019-01-13 03:50:01 UTC,22454,1
https://github.com/XX-net/XX-Net/issues/12069,XX-net/XX-Net,https://api.github.com/repos/XX-net/XX-Net,Ricky816845,2019-01-13 12:52:54 UTC,22454,1
https://github.com/gohugoio/hugo/issues/5602,gohugoio/hugo,https://api.github.com/repos/gohugoio/hugo,billhennessy,2019-01-13 17:01:55 UTC,22154,2
https://github.com/prettier/prettier/issues/5751,prettier/prettier,https://api.github.com/repos/prettier/prettier,themafia98,2019-01-13 14:02:23 UTC,21713,3
https://github.com/rust-lang/rust/issues/57562,rust-lang/rust,https://api.github.com/repos/rust-lang/rust,Lokathor,2019-01-13 01:16:02 UTC,21331,3
https://github.com/rust-lang/rust/issues/57563,rust-lang/rust,https://api.github.com/repos/rust-lang/rust,Lokathor,2019-01-13 01:42:56 UTC,21331,3
https://github.com/rust-lang/rust/issues/57581,rust-lang/rust,https://api.github.com/repos/rust-lang/rust,stjepang,2019-01-13 20:21:45 UTC,21331,3
https://github.com/rust-lang/rust/issues/57582,rust-lang/rust,https://api.github.com/repos/rust-lang/rust,stjepang,2019-01-13 22:03:25 UTC,21331,3
https://github.com/rust-lang/rust/issues/57571,rust-lang/rust,https://api.github.com/repos/rust-lang/rust,petrochenkov,2019-01-13 11:49:19 UTC,21331,3
https://github.com/ansible/ansible/issues/50839,ansible/ansible,https://api.github.com/repos/ansible/ansible,tterranigma,2019-01-13 00:48:07 UTC,21306,1
https://github.com/ansible/ansible/issues/50843,ansible/ansible,https://api.github.com/repos/ansible/ansible,ssbarnea,2019-01-13 11:41:56 UTC,21306,1
https://github.com/ansible/ansible/issues/50844,ansible/ansible,https://api.github.com/repos/ansible/ansible,agowa338,2019-01-13 13:08:22 UTC,21306,1
https://github.com/ansible/ansible/issues/50840,ansible/ansible,https://api.github.com/repos/ansible/ansible,RodneyMarable,2019-01-13 03:59:06 UTC,21306,1
https://github.com/shadowsocks/shadowsocks/issues/1381,shadowsocks/shadowsocks,https://api.github.com/repos/shadowsocks/shadowsocks,billgateno,2019-01-13 14:30:34 UTC,21269,1
https://github.com/scrapy/scrapy/issues/3580,scrapy/scrapy,https://api.github.com/repos/scrapy/scrapy,mohmad-null,2019-01-13 22:12:39 UTC,20912,2
https://github.com/storybooks/storybook/issues/5225,storybooks/storybook,https://api.github.com/repos/storybooks/storybook,Jipperism,2019-01-13 00:06:57 UTC,20605,4
https://github.com/spring-projects/spring-boot/issues/15693,spring-projects/spring-boot,https://api.github.com/repos/spring-projects/spring-boot,jumal,2019-01-13 20:56:53 UTC,20280,1
https://github.com/antirez/redis/issues/5775,antirez/redis,https://api.github.com/repos/antirez/redis,akaNightmare,2019-01-13 19:54:40 UTC,20108,1
https://github.com/opencv/opencv/issues/13623,opencv/opencv,https://api.github.com/repos/opencv/opencv,rdp,2019-01-13 05:56:02 UTC,19535,2
https://github.com/opencv/opencv/issues/13627,opencv/opencv,https://api.github.com/repos/opencv/opencv,AmirAhmedDarrag,2019-01-13 21:53:53 UTC,19535,2
https://github.com/opencv/opencv/issues/13626,opencv/opencv,https://api.github.com/repos/opencv/opencv,berak,2019-01-13 15:30:32 UTC,19535,2
https://github.com/bumptech/glide/issues/3486,bumptech/glide,https://api.github.com/repos/bumptech/glide,Carlos2927,2019-01-13 15:36:02 UTC,19521,1
https://github.com/parcel-bundler/parcel/issues/2535,parcel-bundler/parcel,https://api.github.com/repos/parcel-bundler/parcel,devongovett,2019-01-13 04:59:08 UTC,19473,1
https://github.com/parcel-bundler/parcel/issues/2536,parcel-bundler/parcel,https://api.github.com/repos/parcel-bundler/parcel,cmseeling,2019-01-13 06:44:10 UTC,19473,1
https://github.com/gatsbyjs/gatsby/issues/11049,gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,ocian,2019-01-13 16:34:11 UTC,19408,2
https://github.com/gatsbyjs/gatsby/issues/11033,gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,chrisdrackett,2019-01-13 04:43:47 UTC,19408,2
https://github.com/gatsbyjs/gatsby/issues/11036,gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,ergunpp,2019-01-13 09:18:53 UTC,19408,2
https://github.com/gatsbyjs/gatsby/issues/11040,gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,d-ivashchuk,2019-01-13 13:07:34 UTC,19408,2
https://github.com/gatsbyjs/gatsby/issues/11050,gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,JoshuaWalsh,2019-01-13 17:04:41 UTC,19408,2
https://github.com/gatsbyjs/gatsby/issues/11052,gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,ergunpp,2019-01-13 20:40:05 UTC,19408,2
https://github.com/gatsbyjs/gatsby/issues/11053,gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,b0gd4n,2019-01-13 21:41:46 UTC,19408,2
https://github.com/Unitech/pm2/issues/4118,Unitech/pm2,https://api.github.com/repos/Unitech/pm2,sasalx,2019-01-13 22:35:37 UTC,18762,2
https://github.com/Unitech/pm2/issues/4117,Unitech/pm2,https://api.github.com/repos/Unitech/pm2,AirFusion45,2019-01-13 19:50:54 UTC,18762,2
https://github.com/Unitech/pm2/issues/4116,Unitech/pm2,https://api.github.com/repos/Unitech/pm2,Shubhankardubey,2019-01-13 08:41:24 UTC,18762,2
https://github.com/apache/incubator-superset/issues/6681,apache/incubator-superset,https://api.github.com/repos/apache/incubator-superset,vylc,2019-01-13 19:06:52 UTC,18476,6
https://github.com/developit/preact/issues/1289,developit/preact,https://api.github.com/repos/developit/preact,noise-machines,2019-01-13 21:39:29 UTC,18221,1
https://github.com/Bilibili/ijkplayer/issues/4605,Bilibili/ijkplayer,https://api.github.com/repos/Bilibili/ijkplayer,Rosslrs,2019-01-13 14:02:26 UTC,17848,2
https://github.com/RocketChat/Rocket.Chat/issues/13139,RocketChat/Rocket.Chat,https://api.github.com/repos/RocketChat/Rocket.Chat,rockneverdies55,2019-01-13 06:51:46 UTC,17114,2
https://github.com/RocketChat/Rocket.Chat/issues/13141,RocketChat/Rocket.Chat,https://api.github.com/repos/RocketChat/Rocket.Chat,rohitmyaim,2019-01-13 13:49:54 UTC,17114,2
https://github.com/RocketChat/Rocket.Chat/issues/13143,RocketChat/Rocket.Chat,https://api.github.com/repos/RocketChat/Rocket.Chat,tuxmartin,2019-01-13 21:59:46 UTC,17114,2
https://github.com/RocketChat/Rocket.Chat/issues/13140,RocketChat/Rocket.Chat,https://api.github.com/repos/RocketChat/Rocket.Chat,grandizzy,2019-01-13 09:47:19 UTC,17114,2
https://github.com/neovim/neovim/issues/9499,neovim/neovim,https://api.github.com/repos/neovim/neovim,ddddavidmartin,2019-01-13 22:43:50 UTC,17015,1
https://github.com/neovim/neovim/issues/9498,neovim/neovim,https://api.github.com/repos/neovim/neovim,Thytom,2019-01-13 22:30:47 UTC,17015,1
https://github.com/grafana/grafana/issues/14854,grafana/grafana,https://api.github.com/repos/grafana/grafana,leikao,2019-01-13 15:49:49 UTC,16906,1
https://github.com/grafana/grafana/issues/14853,grafana/grafana,https://api.github.com/repos/grafana/grafana,codesome,2019-01-13 05:41:58 UTC,16906,1
https://github.com/mholt/caddy/issues/2426,mholt/caddy,https://api.github.com/repos/mholt/caddy,wusatosi,2019-01-13 13:09:21 UTC,16592,1
https://github.com/apache/incubator-dubbo/issues/3219,apache/incubator-dubbo,https://api.github.com/repos/apache/incubator-dubbo,L-Angel,2019-01-13 13:51:45 UTC,15995,1
https://github.com/parse-community/parse-server/issues/5293,parse-community/parse-server,https://api.github.com/repos/parse-community/parse-server,maxiundtesa,2019-01-13 14:16:47 UTC,15531,2
https://github.com/caolan/async/issues/1609,caolan/async,https://api.github.com/repos/caolan/async,joshua-mbg,2019-01-13 23:12:12 UTC,15230,1
https://github.com/prometheus/prometheus/issues/5092,prometheus/prometheus,https://api.github.com/repos/prometheus/prometheus,hoffie,2019-01-13 13:07:40 UTC,15059,1
https://github.com/syl20bnr/spacemacs/issues/11834,syl20bnr/spacemacs,https://api.github.com/repos/syl20bnr/spacemacs,ArenT1981,2019-01-13 07:53:36 UTC,14893,1
https://github.com/mozilla/pdf.js/issues/10445,mozilla/pdf.js,https://api.github.com/repos/mozilla/pdf.js,RootUp,2019-01-13 06:00:45 UTC,14748,2
